brand_name,item_number,time,shop_type,assessment_num,monthly_sales_num,shop_num,avg_price,monthly_sales,like_num
李宁,ATSK547,2016/7/1,TB_TMALL,2242,1981,10,54.6793981481481,112422.435185185,6558
李宁,ATSK547,2016/7/4,TB_TMALL,2386,1956,13,54.986914600551,111348.439393939,6800
李宁,ATSL053,2016/7/4,TB_TMALL,1137,2592,6,65,147842,1355
李宁,ATSL053,2016/7/5,TB_TMALL,1159,2664,5,65.5,154521,1371
李宁,ATSL053,2016/7/6,TB_TMALL,1189,2528,6,66.4166666666667,149190.5,1384
李宁,ATSL225,2016/7/4,TB_TMALL,9613,6349,6,100.333333333333,362958,9377
李宁,ATSL225,2016/7/5,TB_TMALL,9706,6729,6,95.25,466115,9430
李宁,ATSL225,2016/7/6,TB_TMALL,9856,6711,6,91.1060606060606,465220.454545455,9462
李宁,ATSL227,2016/7/4,TB_TMALL,1651,2662,4,68.5,146144,1685
李宁,ATSL227,2016/7/5,TB_TMALL,1672,2762,3,74,180938,1711
李宁,ATSL227,2016/7/6,TB_TMALL,1717,2675,3,72.3333333333333,184595,1724
李宁,ATSL278,2016/7/4,TB_TMALL,1745,2798,4,73.5,157366,3423
李宁,ATSL278,2016/7/5,TB_TMALL,1767,2940,3,79,196287,3489
李宁,ATSL278,2016/7/6,TB_TMALL,1832,2907,3,75.6666666666667,200663,3509
李宁,AWSJ215,2016/7/4,TB_TMALL,3021,2421,3,10.45,1896.4,958
李宁,AWSJ215,2016/7/6,TB_TMALL,2483,2243,2,10.45,24651,744
李宁,AYKK003,2016/7/4,TB_TMALL,3764,3395,6,148.5,439698,4598
李宁,AYKK003,2016/7/5,TB_TMALL,3795,3532,5,159,529152,4636
李宁,AYKK003,2016/7/6,TB_TMALL,3841,3440,5,159.26,546960,4662
李宁,AYKK061,2016/7/1,TB_TMALL,1258,1401,18,119.433333333333,153259.666666667,1957
李宁,AYKK061,2016/7/4,TB_TMALL,6459,4843,22,117.474358974359,560078.166666667,9308
李宁,AYKK061,2016/7/5,TB_TMALL,5865,3879,17,118.666666666667,449697.666666667,8255
李宁,AYKK061,2016/7/6,TB_TMALL,6490,4366,21,121.104617604618,509868.318181818,9301
李宁,AYKK157,2016/7/4,TB_TMALL,8726,5879,11,124.875,4840.5,9047
李宁,AYKK157,2016/7/5,TB_TMALL,8751,5926,8,124.875,4840.5,9039
李宁,AYKK157,2016/7/6,TB_TMALL,8803,5630,10,134.85,670080.5,9067
李宁,AYKK953,2016/6/17,TB_TMALL,4751,2342,8,104.583333333333,231665.666666667,8407
李宁,AYKK953,2016/6/18,TB_TMALL,4798,2336,8,104.583333333333,231031.666666667,8443
李宁,AYKK953,2016/6/19,TB_TMALL,4819,2322,8,104.583333333333,229645.666666667,8488
李宁,AYKK953,2016/6/20,TB_TMALL,4858,2296,8,104.583333333333,227071.666666667,8514
李宁,AYKK953,2016/6/21,TB_TMALL,4893,2241,8,104.583333333333,221626.666666667,8533
李宁,AYKK953,2016/6/22,TB_TMALL,4928,2204,8,104.583333333333,217953.666666667,8581
李宁,AYKK953,2016/6/23,TB_TMALL,4955,2183,8,104.583333333333,215878,8621
李宁,AYKK953,2016/6/24,TB_TMALL,4988,2157,8,104.583333333333,213307.333333333,8644
李宁,AYKK953,2016/6/25,TB_TMALL,5018,2125,8,104.583333333333,208951.333333333,8666
李宁,AYKK953,2016/6/28,TB_TMALL,5125,1965,8,104.583333333333,193112.333333333,8728
李宁,AYKK953,2016/6/29,TB_TMALL,5153,1891,8,104.333333333333,183930.333333333,8749
李宁,AYKK953,2016/6/30,TB_TMALL,5161,1884,8,104.333333333333,183244.333333333,8769
李宁,AYKK953,2016/7/1,TB_TMALL,5176,1829,8,104.333333333333,177854.333333333,8787
李宁,AYKK953,2016/7/5,TB_TMALL,5276,1684,8,106.444444444444,163627,8895
李宁,AYKL033,2016/7/5,TB_TMALL,1397,1794,8,156.5,6399,2974
李宁,AYPG366-1,2016/6/17,TB_TMALL,50635,2279,2,197.764705882353,493395.470588235,44772
李宁,AYPG366-1,2016/6/18,TB_TMALL,50577,2271,2,191.617647058824,463767.882352941,44821
李宁,AYPG366-1,2016/6/19,TB_TMALL,50553,2300,2,191.617647058824,469665.470588235,44829
李宁,AYPG366-1,2016/6/20,TB_TMALL,50535,2285,2,191.617647058824,466601.941176471,44860
李宁,AYPG366-1,2016/6/21,TB_TMALL,50472,2257,2,203.911764705882,516305.235294118,44866
李宁,AYPG366-1,2016/6/22,TB_TMALL,50447,2234,2,203.911764705882,511092.117647059,44859
李宁,AYPG366-1,2016/6/23,TB_TMALL,50426,2177,2,203.911764705882,498049.176470588,44865
李宁,AYPG366-1,2016/6/24,TB_TMALL,50413,2103,2,203.911764705882,481116.235294118,44875
李宁,AYPG366-1,2016/6/29,TB_TMALL,50282,1766,2,227.7,487927.6,44858
李宁,AYPG366-1,2016/6/30,TB_TMALL,50221,1752,2,227.7,484058,44849
李宁,AYTG003,2016/6/17,TB_JISHI,258,1985,9,117.5,167791,4215
李宁,AYTG003,2016/6/18,TB_JISHI,277,2095,9,117.5,177141,4377
李宁,AYTG003,2016/6/19,TB_JISHI,292,2181,9,114,184195,4466
李宁,AYTG003,2016/6/20,TB_JISHI,317,2244,9,117.5,189806,4576
李宁,AYTG003,2016/6/21,TB_JISHI,341,2309,9,117.5,195331,4721
李宁,AYTG003,2016/6/22,TB_JISHI,376,2366,9,117.5,200218,4842
李宁,AYTG003,2016/6/23,TB_JISHI,410,2420,9,117.5,204808,5001
李宁,AYTG003,2016/6/24,TB_JISHI,450,2517,10,110,213023,5189
李宁,AYTG003,2016/6/25,TB_JISHI,477,2516,10,110,212938,5339
李宁,AYTG003,2016/6/26,TB_JISHI,528,2543,11,110,215233,5503
李宁,AYTG003,2016/6/27,TB_JISHI,555,2596,12,108,219598,5579
李宁,AYTG003,2016/6/28,TB_JISHI,599,2600,8,117.5,220151,5678
李宁,AYTG003,2016/6/29,TB_JISHI,623,2622,5,106.5,222786,5789
李宁,AYTG003,2016/6/30,TB_JISHI,659,2630,5,106.5,223466,5870
李宁,AYTG003,2016/7/1,TB_JISHI,713,2645,12,149.916666666667,224944,5952
李宁,AYTG003,2016/7/4,TB_JISHI,865,2630,12,149.083333333333,223701,6337
李宁,AYTG003,2016/7/5,TB_JISHI,876,2617,9,156.555555555556,222436,6420
李宁,AYTG003,2016/7/6,TB_JISHI,926,2583,10,148.9,219530,6522
李宁,AYTH093,2016/6/17,TB_TMALL,26336,2275,6,242.530840145906,515259.10922943,47312
李宁,AYTH093,2016/6/18,TB_TMALL,26277,2194,6,231.855081132623,470201.046136451,47344
李宁,AYTH093,2016/6/19,TB_TMALL,26254,2241,6,231.855081132623,480281.985225635,47373
李宁,AYTH093,2016/6/20,TB_TMALL,26227,2267,6,231.746012505172,484631.58508332,47383
李宁,AYTH093,2016/6/21,TB_TMALL,26210,2255,6,244.454148178796,537081.056446619,47406
李宁,AYTH093,2016/6/22,TB_TMALL,26191,2200,6,248.792125474978,524029.692165899,47419
李宁,AYTH093,2016/6/23,TB_TMALL,26182,2167,6,248.792125474978,516172.798496241,47434
李宁,AYTH093,2016/6/24,TB_TMALL,26147,2134,6,248.266922542273,502785.067125445,47439
李宁,AYTH093,2016/6/28,TB_TMALL,26052,2036,6,241.863334746485,440963.101453883,47551
李宁,AYTH093,2016/6/29,TB_TMALL,26038,2033,6,241.984034159473,440520.335561125,47608
李宁,AYTH093,2016/6/30,TB_TMALL,25999,2029,6,241.984034159473,439670.959899749,47624
李宁,GHSL015,2016/7/1,TB_TMALL,4346,1610,36,82.6727272727273,109894.885714286,7018
李宁,GHSL015,2016/7/4,TB_TMALL,5981,1989,44,83.1037037037037,114593.028571429,12271
李宁,GHSL015,2016/7/5,TB_TMALL,5856,1943,35,81.3826086956522,111288.9,11853
李宁,GHSL015,2016/7/6,TB_TMALL,5990,1986,41,84.5053658536585,138461.825714286,12268
李宁,GKSL013,2016/7/4,TB_TMALL,2660,2352,61,100.621375661376,66708.2285714286,3426
李宁,GKSL013,2016/7/5,TB_TMALL,2586,2196,41,99.6096726190476,48253.9904761905,3242
李宁,GKSL013,2016/7/6,TB_TMALL,2637,2237,49,102.939650145773,215219.8,3301
李宁,GLAL007,2016/7/4,TB_TMALL,1431,1956,63,280.581452991453,90624.0911111111,10817
李宁,GLAL007,2016/7/5,TB_TMALL,1208,1783,41,276.629166666667,444962.433333333,9392
李宁,GLAL007,2016/7/6,TB_TMALL,1255,1761,50,285.533111111111,455964.555555556,9657
李宁,GP1000,2016/6/17,TB_TMALL,3119,4824,14,29.77,51617.8,1032
李宁,GP1000,2016/6/18,TB_JISHI,3158,4747,34,29.77,50890.85,1037
李宁,GP1000,2016/6/19,TB_JISHI,3189,4811,35,29.77,51588.35,1045
李宁,GP1000,2016/6/20,TB_JISHI,3221,4867,35,29.77,52185.1,1054
李宁,GP1000,2016/6/21,TB_TMALL,3241,4842,13,29.77,51941.8,1059
李宁,GP1000,2016/6/22,TB_TMALL,3283,4762,14,29.77,51106.35,1061
李宁,GP1000,2016/6/23,TB_TMALL,3317,4719,14,29.77,50639.8,1068
李宁,GP1000,2016/6/24,TB_TMALL,3350,4691,14,29.77,50325.15,1086
李宁,GP1000,2016/6/25,TB_TMALL,3383,4683,14,29.77,50260.05,1089
李宁,GP1000,2016/6/26,TB_TMALL,3406,4658,13,29.77,49977.95,1087
李宁,GP1000,2016/6/27,TB_TMALL,3465,4666,14,29.77,50053.9,1104
李宁,GP1000,2016/6/28,TB_TMALL,3504,4652,14,29.77,49858.35,1110
李宁,GP1000,2016/6/29,TB_TMALL,3556,4512,14,29.77,48478.6,1119
李宁,GP1000,2016/6/30,TB_TMALL,3572,4538,14,29.77,48760.7,1118
李宁,LBQK019,2016/6/17,TB_TMALL,7851,1977,7,92.9761904761905,181668.333333333,7602
李宁,LBQK019,2016/6/18,TB_TMALL,7885,2072,7,90.047619047619,178444.333333333,7656
李宁,LBQK019,2016/6/19,TB_TMALL,7908,2109,7,90.047619047619,181626.666666667,7690
李宁,LBQK019,2016/6/20,TB_TMALL,7935,2131,7,90.0476190476191,183428.666666667,7707
李宁,LBQK019,2016/6/21,TB_TMALL,7976,2121,7,97.2222222222222,203280.333333333,7725
李宁,LBQK019,2016/6/27,TB_TMALL,8182,2222,7,97.7222222222222,212664,8134
李宁,LBQK019,2016/6/28,TB_TMALL,8201,2215,7,97.7222222222222,211771,8141
李宁,LBQK019,2016/6/29,TB_TMALL,8271,2167,7,97.7222222222222,207325,8156
李宁,LBQK019,2016/6/30,TB_TMALL,8298,2157,7,97.7222222222222,206420.666666667,8155
李宁,LBQK025,2016/6/17,TB_TMALL,17094,10545,5,86.9866666666667,773248.133333333,11654
李宁,LBQK025,2016/6/18,TB_TMALL,17368,11121,5,84.8733333333333,761740,11894
李宁,LBQK025,2016/6/19,TB_TMALL,17483,11589,5,84.8733333333333,793878.466666667,12071
李宁,LBQK025,2016/6/20,TB_TMALL,17676,11968,5,84.8733333333333,819585.1,12199
李宁,LBQK025,2016/6/21,TB_TMALL,17849,12407,5,89.1,969253,12313
李宁,LBQK025,2016/6/22,TB_TMALL,18075,12662,5,89.1,989626,12416
李宁,LBQK025,2016/6/23,TB_TMALL,18302,12938,5,89.1,1011582.5,12510
李宁,LBQK025,2016/6/24,TB_TMALL,18506,12453,5,89.5,977685.5,12592
李宁,LBQK025,2016/6/25,TB_TMALL,18720,12450,5,87.5,874078.5,12946
李宁,LBQK025,2016/6/26,TB_TMALL,18879,12886,5,89.5,1012170.5,13231
李宁,LBQK025,2016/6/27,TB_TMALL,19067,13187,5,89.5,1036103,13345
李宁,LBQK025,2016/6/28,TB_TMALL,19304,13488,5,89.3,1058016.5,13452
李宁,LBQK025,2016/6/29,TB_TMALL,19626,14053,5,89.3,1102910,13607
李宁,LBQK025,2016/6/30,TB_TMALL,19731,13095,5,89.3,1027296,13657
李宁,LBQK151,2016/6/17,TB_TMALL,8716,5365,2,59.8333333333333,324133.333333333,9030
李宁,LBQK151,2016/6/18,TB_TMALL,8776,5212,2,55.6666666666667,296151.333333333,9073
李宁,LBQK151,2016/6/19,TB_TMALL,8823,5253,2,55.6666666666667,298428.666666667,9129
李宁,LBQK151,2016/6/20,TB_TMALL,8857,5219,2,55.6666666666667,296456,9170
李宁,LBQK151,2016/6/21,TB_TMALL,8900,5743,2,56.5,293782,10564
李宁,LBQK151,2016/6/22,TB_TMALL,8952,6411,2,64,410304,11153
李宁,LBQK151,2016/6/23,TB_TMALL,9029,6289,2,64,402496,11140
李宁,LBQK151,2016/6/24,TB_TMALL,9131,6288,2,63.75,399645,11157
李宁,LBQK151,2016/6/25,TB_TMALL,9284,6096,2,61.25,384153,11191
李宁,LBQK151,2016/6/26,TB_TMALL,9421,5194,2,63,343030,11219
李宁,LBQK151,2016/6/27,TB_TMALL,9535,4615,2,59,289300,11241
李宁,LBQK151,2016/6/28,TB_TMALL,9609,4635,2,59,290510,11284
李宁,LBQK151,2016/6/29,TB_TMALL,9739,4659,2,59,292176,11323
李宁,LBQK151,2016/6/30,TB_TMALL,9779,4662,2,59,292348,11344
李宁,LFQK035,2016/6/17,TB_TMALL,16907,11693,7,61.2619047619048,674377.666666667,7566
李宁,LFQK035,2016/6/18,TB_TMALL,17072,12225,7,57.9047619047619,647095.833333333,7614
李宁,LFQK035,2016/6/19,TB_TMALL,17172,12622,7,57.9047619047619,667922,7703
李宁,LFQK035,2016/6/20,TB_TMALL,17319,11847,7,57.9047619047619,627365.333333333,7768
李宁,LFQK035,2016/6/21,TB_TMALL,17477,12050,7,64.6190476190476,751857.166666667,7798
李宁,LFQK035,2016/6/22,TB_TMALL,17634,11229,7,63.5714285714286,565827.166666667,7832
李宁,LFQK035,2016/6/23,TB_TMALL,17787,11106,7,63.5714285714286,557604.333333333,8690
李宁,LFQK035,2016/6/24,TB_TMALL,17945,11283,7,60.7142857142857,559771.5,8830
李宁,LFQK035,2016/6/25,TB_TMALL,18062,12362,7,65,620440,9050
李宁,LFQK035,2016/6/26,TB_TMALL,18174,13018,7,66.9047619047619,814662.333333333,9185
李宁,LFQK035,2016/6/27,TB_TMALL,18358,13229,7,65.4761904761905,703632.166666667,9201
李宁,LFQK035,2016/6/28,TB_TMALL,18541,13483,7,64.0476190476191,713694,9209
李宁,LFQK035,2016/6/29,TB_TMALL,18833,11355,7,64.0476190476191,602279.333333333,9281
李宁,LFQK035,2016/6/30,TB_TMALL,18940,11542,7,64.0476190476191,611982.333333333,9291
李宁,LFQK035,2016/7/1,TB_TMALL,17395,11037,2,65.6666666666667,690266.333333333,8454
李宁,LFQK035,2016/7/4,TB_TMALL,17809,11820,2,65.6666666666667,738833.333333333,8560
李宁,LJSK3001,2016/6/28,TB_TMALL,785,2019,2,89,179691,751
李宁,LJSK3001,2016/6/29,TB_TMALL,838,2217,2,89,197313,794
李宁,LJSK3001,2016/6/30,TB_TMALL,854,2261,2,89,201229,812
李宁,LJSK3001,2016/7/1,TB_TMALL,873,2299,1,99,227601,806
李宁,LJSK3001,2016/7/4,TB_TMALL,1039,2609,1,89,232201,925
李宁,LJSK608,2016/6/29,TB_TMALL,5792,1938,1,41,79458,1865
李宁,LJSK608,2016/6/30,TB_TMALL,5806,1935,1,41,79335,1869
李宁,LJSK608,2016/7/1,TB_TMALL,5831,1970,1,58,114260,1885
李宁,LJSK608,2016/7/4,TB_TMALL,5944,2130,1,42,89460,2125
李宁,LNYMQP,2016/6/17,TB_TMALL,7990,2436,2,204.3,557635.8,28331
李宁,LNYMQP,2016/6/18,TB_TMALL,8038,2426,2,197.7,523752.2,28395
李宁,LNYMQP,2016/6/19,TB_TMALL,8066,2416,2,197.7,521588.2,28431
李宁,LNYMQP,2016/6/20,TB_TMALL,8123,2424,2,197.7,523319.4,28474
李宁,LNYMQP,2016/6/21,TB_TMALL,8154,2418,2,210.9,584985,28543
李宁,LNYMQP,2016/6/22,TB_TMALL,8217,2409,2,210.9,583310.2,28617
李宁,LNYMQP,2016/6/23,TB_TMALL,8274,2391,2,211.71875,582814.125,28666
李宁,LNYMQP,2016/6/24,TB_TMALL,8318,2351,2,208.214285714286,556733.857142857,28841
李宁,LNYMQP,2016/6/25,TB_TMALL,8367,2283,2,208.214285714286,540588.714285714,28967
李宁,LNYMQP,2016/6/26,TB_TMALL,8421,2250,2,208.214285714286,532753.571428571,29014
李宁,LNYMQP,2016/6/27,TB_TMALL,8453,2229,2,208.214285714286,527767.571428571,28972
李宁,LNYMQP,2016/6/28,TB_TMALL,8494,2229,2,208.214285714286,528293.428571429,29093
李宁,LNYMQP,2016/6/29,TB_TMALL,8564,2240,2,208.214285714286,530905.142857143,29198
李宁,LNYMQP,2016/6/30,TB_TMALL,8580,2255,2,208.214285714286,534466.571428571,29227
李宁,LQAH916,2016/6/17,TB_TMALL,2730,7905,2,40.1666666666667,365858,2634
李宁,LQAH916,2016/6/18,TB_TMALL,2802,7827,2,37.6666666666667,362061.666666667,2681
李宁,LQAH916,2016/6/19,TB_TMALL,2839,7782,2,37.6666666666667,359942,2698
李宁,LQAH916,2016/6/20,TB_TMALL,2896,7708,2,37.6666666666667,356548,2732
李宁,LQAH916,2016/6/21,TB_TMALL,2926,7671,2,42.6666666666667,355173.666666667,2759
李宁,LQAH916,2016/6/22,TB_TMALL,2979,7562,2,42.6666666666667,350116,2771
李宁,LQAH916,2016/6/23,TB_TMALL,3029,7421,2,42.6666666666667,343553.666666667,2793
李宁,LQAH916,2016/6/24,TB_TMALL,3066,7290,2,42.6666666666667,337484,2826
李宁,LQAH916,2016/6/25,TB_TMALL,3108,7173,2,42.6666666666667,332063,2844
李宁,LQAH916,2016/6/26,TB_TMALL,3147,7146,2,42.6666666666667,330812,2862
李宁,LQAH916,2016/6/27,TB_TMALL,3181,7063,2,42.6666666666667,326966.333333333,2878
李宁,LQAH916,2016/6/28,TB_TMALL,3223,7012,2,42.6666666666667,324662,2922
李宁,LQAH916,2016/6/29,TB_TMALL,3300,6931,2,42.6666666666667,320887,2954
李宁,LQAH916,2016/6/30,TB_TMALL,3314,6859,2,42.6666666666667,317551,2968
李宁,LQAH916,2016/7/1,TB_TMALL,3322,6735,1,46.3333333333333,312055,2992
李宁,LQAH916,2016/7/4,TB_TMALL,3485,6487,1,46.3333333333333,300564.333333333,3107
李宁,LQPU015,2016/6/17,TB_TMALL,4191,2993,1,70.5,211006.5,3875
李宁,LQPU015,2016/6/18,TB_TMALL,4227,2992,1,65,194480,3913
李宁,LQPU015,2016/6/19,TB_TMALL,4250,3015,1,65,195975,3936
李宁,LQPU015,2016/6/20,TB_TMALL,4274,2991,1,65,194415,3944
李宁,LQPU015,2016/6/21,TB_TMALL,4295,2967,1,67.5,200272.5,3951
李宁,LQPU015,2016/6/22,TB_TMALL,4331,2926,1,68,198968,3989
李宁,LQPU015,2016/6/23,TB_TMALL,4365,2840,1,68,193120,4014
李宁,LQPU015,2016/6/24,TB_TMALL,4391,2522,1,68,171496,4044
李宁,LQPU015,2016/6/25,TB_TMALL,4419,2496,1,68,169728,4064
李宁,LQPU015,2016/6/26,TB_TMALL,4438,2500,1,68,170000,4087
李宁,LQPU015,2016/6/27,TB_TMALL,4464,2542,1,68,172856,4111
李宁,LQPU015,2016/6/28,TB_TMALL,4499,2568,1,68,174624,4130
李宁,LQPU015,2016/6/29,TB_TMALL,4566,2607,1,68,177276,4161
李宁,LQPU015,2016/6/30,TB_TMALL,4581,2613,1,68,177684,4170
李宁,LSJK002,2016/7/1,TB_TMALL,8877,1526,2,110.55,205276.5,3810
李宁,LSJK326,2016/6/17,TB_TMALL,5750,2692,11,47.430404040404,116874.696666667,2266
李宁,LSJK326,2016/6/18,TB_TMALL,5814,3034,11,45.4531313131313,119874.08,2329
李宁,LSJK326,2016/6/19,TB_TMALL,5853,3305,11,45.4531313131313,130504.746666667,2367
李宁,LSJK326,2016/6/20,TB_TMALL,5908,3638,11,45.4531313131313,143609.746666667,2412
李宁,LSJK326,2016/6/21,TB_TMALL,5948,3923,11,48.3470707070707,185264.646666667,2462
李宁,LSJK326,2016/6/22,TB_TMALL,5997,4076,11,48.8773737373737,192540.113333333,2498
李宁,LSJK326,2016/6/23,TB_TMALL,6068,4156,11,48.8773737373737,196278.046666667,2524
李宁,LSJK326,2016/6/24,TB_TMALL,6146,4286,11,48.8773737373737,202336.48,2561
李宁,LSJK326,2016/6/25,TB_TMALL,6170,4430,10,47.6984444444444,192380.146666667,2598
李宁,LSJK326,2016/6/26,TB_TMALL,6251,4467,10,47.6984444444444,193965.346666667,2630
李宁,LSJK326,2016/6/27,TB_TMALL,6327,4589,10,46.7717777777778,182003.502222222,2703
李宁,LSJK326,2016/6/28,TB_TMALL,6447,4956,10,46.7717777777778,196445.268888889,2763
李宁,LSJK326,2016/6/29,TB_TMALL,6578,5347,10,46.7717777777778,211752.435555556,2829
李宁,LSJK326,2016/6/30,TB_TMALL,6619,5429,10,46.7717777777778,214900.682222222,2847
李宁,LSJK326,2016/7/1,TB_TMALL,5738,5260,3,46.737037037037,248554.633333333,2217
李宁,LSJK326,2016/7/4,TB_TMALL,6385,6075,5,46.8161616161616,314787.735353535,2762
李宁,LSJK508,2016/6/17,TB_TMALL,47786,2655,13,46.1003300322866,118553.453458498,21489
李宁,LSJK508,2016/6/18,TB_JISHI,47839,2902,36,43.7289659615747,120819.738829287,21514
李宁,LSJK508,2016/6/19,TB_JISHI,47873,3088,36,43.7289659615747,128542.921833239,21551
李宁,LSJK508,2016/6/20,TB_JISHI,47910,3381,36,43.7289659615747,140701.261255411,21577
李宁,LSJK508,2016/6/21,TB_TMALL,47964,3575,13,46.5511812824856,169164.446286467,21612
李宁,LSJK508,2016/6/22,TB_TMALL,48033,3718,13,47.511437692742,176475.160077169,21664
李宁,LSJK508,2016/6/23,TB_TMALL,48118,3854,13,47.511437692742,182927.683722944,21710
李宁,LSJK508,2016/6/24,TB_TMALL,48203,3951,13,47.511437692742,187537.144370412,21753
李宁,LSJK508,2016/6/25,TB_TMALL,48272,4028,13,47.511437692742,191182.417338603,21804
李宁,LSJK508,2016/6/26,TB_TMALL,48329,4163,13,47.511437692742,197549.327167325,21859
李宁,LSJK508,2016/6/27,TB_TMALL,48402,4341,13,47.511437692742,205980.144202899,21925
李宁,LSJK508,2016/6/28,TB_TMALL,48487,4507,13,47.511437692742,213859.589066441,21966
李宁,LSJK508,2016/6/29,TB_TMALL,48598,4716,13,47.511437692742,223753.358046301,22072
李宁,LSJK508,2016/6/30,TB_TMALL,48641,4757,13,47.511437692742,225685.147626576,22097
李宁,LSJK508,2016/7/1,TB_TMALL,20048,1908,3,47.4613526570048,90481.8782608695,6328
李宁,LSJK508,2016/7/4,TB_TMALL,21806,2099,5,47.4701449275362,99544.6007246377,7013
李宁,LSJK518-5,2016/6/17,TB_TMALL,58204,14111,4,59.3392210144928,691496.041666667,26425
李宁,LSJK518-5,2016/6/18,TB_TMALL,58418,15547,4,56.4583333333333,818840.833333333,26763
李宁,LSJK518-5,2016/6/19,TB_TMALL,58594,16467,4,56.4583333333333,867290.5,26956
李宁,LSJK518-5,2016/6/20,TB_TMALL,58872,16352,4,56.4583333333333,861233.5,27144
李宁,LSJK518-5,2016/6/21,TB_TMALL,59139,17205,4,67.7201086956522,1158472.76086956,27311
李宁,LSJK518-5,2016/6/22,TB_TMALL,59455,17303,4,67.7201086956522,1165072.22463768,27419
李宁,LSJK518-5,2016/6/23,TB_TMALL,59761,17735,4,67.7201086956522,1194160.22463768,27501
李宁,LSJK518-5,2016/6/24,TB_TMALL,60057,18222,4,67.7201086956522,1226951.55797101,27590
李宁,LSJK518-5,2016/6/25,TB_TMALL,60314,18681,4,65.8867753623188,1120952.35507246,27711
李宁,LSJK518-5,2016/6/26,TB_TMALL,60455,17109,4,65.8867753623188,1026632.35507246,27850
李宁,LSJK518-5,2016/6/27,TB_TMALL,60718,17728,4,64.0534420289855,933885.06884058,28055
李宁,LSJK518-5,2016/6/28,TB_TMALL,61007,18624,4,64.0534420289855,981074.402173913,28184
李宁,LSJK518-5,2016/6/29,TB_TMALL,61389,19768,4,64.0534420289855,1041339.65217391,28399
李宁,LSJK518-5,2016/6/30,TB_TMALL,61515,17682,4,64.0534420289855,931476.985507246,28488
李宁,LSJK518-5,2016/7/1,TB_TMALL,61452,18455,1,59,1088845,28288
李宁,LSJK518-5,2016/7/4,TB_TMALL,62331,20181,1,67.3333333333333,1358854,28808
李宁,LSJK555,2016/6/17,TB_TMALL,3664,2534,1,155.333333333333,393614.666666667,4457
李宁,LSJK555,2016/6/18,TB_TMALL,3707,2618,1,141,369138,4486
李宁,LSJK555,2016/6/19,TB_TMALL,3742,2692,1,141,379572,4521
李宁,LSJK555,2016/6/20,TB_TMALL,3777,2765,1,141,389865,4562
李宁,LSJK555,2016/6/21,TB_TMALL,3813,2829,1,169.666666666667,479987,4586
李宁,LSJK555,2016/6/22,TB_TMALL,3856,2839,1,169.666666666667,481683.666666667,4652
李宁,LSJK555,2016/6/23,TB_TMALL,3896,2825,1,169.666666666667,479308.333333333,4724
李宁,LSJK555,2016/6/24,TB_TMALL,3939,2849,1,169.666666666667,483380.333333333,4802
李宁,LSJK555,2016/6/25,TB_TMALL,3973,2863,1,155.333333333333,444719.333333333,4865
李宁,LSJK555,2016/6/26,TB_TMALL,4031,2871,1,155.333333333333,445962,4929
李宁,LSJK555,2016/6/27,TB_TMALL,4079,2902,1,141,409182,5000
李宁,LSJK555,2016/6/28,TB_TMALL,4131,3033,1,141,427653,5084
李宁,LSJK555,2016/6/29,TB_TMALL,4221,3150,1,141,444150,5186
李宁,LSJK555,2016/6/30,TB_TMALL,4247,3176,1,141,447816,5220
李宁,LSJK608-1,2016/6/17,TB_TMALL,674,1918,1,59.5833333333333,114280.833333333,1860
李宁,LSJK608-1,2016/6/24,TB_TMALL,1089,2126,1,41,87166,2917
李宁,LSJK608-1,2016/6/25,TB_TMALL,1122,2879,1,41,118039,3178
李宁,LSJK608-1,2016/6/26,TB_TMALL,1151,4111,1,58.1666666666667,239123.166666667,3600
李宁,LSJK608-1,2016/6/27,TB_TMALL,1202,4157,1,42,174594,3603
李宁,LSJK608-1,2016/6/28,TB_TMALL,1351,4207,1,43.375,182478.625,3601
李宁,LSJK608-1,2016/6/29,TB_TMALL,1551,4263,1,43.375,184907.625,3606
李宁,LSJK608-1,2016/6/30,TB_TMALL,1607,4276,1,43.375,185471.5,3608
李宁,LSJK666,2016/6/17,TB_TMALL,15253,6220,2,111.9375,678737.25,10930
李宁,LSJK666,2016/6/18,TB_TMALL,15369,6381,2,109.041666666667,659741.75,11009
李宁,LSJK666,2016/6/19,TB_TMALL,15424,6519,2,109.041666666667,673990.25,11055
李宁,LSJK666,2016/6/20,TB_TMALL,15507,6657,2,109.041666666667,688285.083333333,11119
李宁,LSJK666,2016/6/21,TB_TMALL,15593,6811,2,114.833333333333,782129.833333333,11176
李宁,LSJK666,2016/6/22,TB_TMALL,15692,6945,2,112.333333333333,763242.5,11280
李宁,LSJK666,2016/6/23,TB_TMALL,15789,7079,2,112.333333333333,777980.166666667,11390
李宁,LSJK666,2016/6/24,TB_TMALL,15898,7209,2,112.333333333333,792268.5,11507
李宁,LSJK666,2016/6/25,TB_TMALL,16015,7260,2,109.75,760825.5,11624
李宁,LSJK666,2016/6/26,TB_TMALL,16117,7296,2,109.75,764634.166666667,11722
李宁,LSJK666,2016/6/27,TB_TMALL,16238,7372,2,107.166666666667,735108.666666667,11848
李宁,LSJK666,2016/6/28,TB_TMALL,16361,7623,2,107.166666666667,760144.5,11955
李宁,LSJK666,2016/6/29,TB_TMALL,16579,7800,2,107.166666666667,777863.333333333,12130
李宁,LSJK666,2016/6/30,TB_TMALL,16645,7824,2,107.166666666667,780266.666666667,12209
